CodPedido,DtPedido,CodFilial,CodProduto,Qtd,VlUnit
249,1705641073,11,117,13,71.49
246,1705641070,7,294,12,14.84
224,1705641048,2,183,6,62.98
316,1705641140,7,238,7,40.69
347,1705641171,12,181,7,60.26
226,1705641050,13,224,2,77.92
297,1705641121,4,244,6,88.19
255,1705641079,5,194,5,94.84
223,1705641047,7,185,3,35.01
278,1705641102,13,292,1,43.16
281,1705641105,6,233,9,18.99
353,1705641177,2,189,13,24.4
322,1705641146,9,156,9,24.27
414,1705641238,11,258,10,59.17
273,1705641097,11,254,2,9.94
328,1705641152,3,108,12,11.5
230,1705641054,13,165,4,9.18
362,1705641186,10,208,10,48.64
384,1705641208,12,294,14,14.84
378,1705641202,5,205,8,52.16
356,1705641180,7,140,9,98.17
375,1705641199,5,134,5,32.75
364,1705641188,14,273,9,63.76
291,1705641115,2,189,3,24.4
397,1705641221,13,165,6,9.18
373,1705641197,8,278,7,60.57
301,1705641125,15,252,5,11.98
304,1705641128,1,128,12,45.02
379,1705641203,9,213,7,99.12
369,1705641193,7,210,5,92.41
256,1705641080,12,144,10,75.84
370,1705641194,3,289,12,40.19
380,1705641204,2,237,8,27.79
376,1705641200,3,155,11,87.86
409,1705641233,14,273,3,63.76
279,1705641103,5,106,6,49.96
232,1705641056,12,289,15,40.19
372,1705641196,14,297,1,60.9
366,1705641190,12,239,7,61.14
289,1705641113,11,216,3,17.93
221,1705641045,13,229,11,54.4
315,1705641139,13,201,10,63.33
259,1705641083,15,108,13,11.5
284,1705641108,8,110,8,24.35
409,1705641233,14,269,6,38.28
343,1705641167,7,276,15,75.72
229,1705641053,8,155,13,87.86
314,1705641138,8,127,10,53.22
302,1705641126,6,266,5,62.93
387,1705641211,8,139,10,47.03
240,1705641064,5,167,6,88.11
268,1705641092,12,101,11,55.16
333,1705641157,6,268,14,51.51
325,1705641149,5,107,3,94.96
299,1705641123,12,232,9,91.34
288,1705641112,9,275,10,68.2
306,1705641130,3,204,1,16.58
405,1705641229,10,167,1,88.11
328,1705641152,3,118,10,75.8
348,1705641172,13,107,12,94.96
339,1705641163,9,192,10,57.81
281,1705641105,6,142,11,77.62
335,1705641159,6,148,3,37.01
371,1705641195,9,179,12,76.73
393,1705641217,15,180,14,98.82
394,1705641218,6,146,6,40.14
344,1705641168,3,165,6,9.18
231,1705641055,7,137,2,29.89
322,1705641146,9,294,4,14.84
337,1705641161,6,157,1,16.61
333,1705641157,6,109,7,9.3
261,1705641085,6,108,2,11.5
374,1705641198,12,118,1,75.8
311,1705641135,11,213,10,99.12
313,1705641137,7,206,3,28.95
377,1705641201,1,202,10,74.98
412,1705641236,9,116,4,12.08
354,1705641178,5,208,4,48.64
355,1705641179,9,269,6,38.28
391,1705641215,11,125,7,73.09
256,1705641080,12,254,9,9.94
234,1705641058,14,195,8,68.87
300,1705641124,11,293,11,21.49
351,1705641175,13,292,5,43.16
300,1705641124,11,164,4,95.11
312,1705641136,13,150,13,46.91
391,1705641215,11,187,13,58.47
260,1705641084,8,137,8,29.89
383,1705641207,13,275,2,68.2
297,1705641121,4,183,3,62.98
329,1705641153,13,279,1,18.04
242,1705641066,8,207,1,43.09
333,1705641157,6,196,2,68.38
405,1705641229,10,241,14,67.22
322,1705641146,9,159,7,57.29
222,1705641046,3,209,4,32.73
351,1705641175,13,124,15,72.69
318,1705641142,10,140,7,98.17
279,1705641103,5,286,1,58.95
250,1705641074,15,231,3,22.48
232,1705641056,12,116,10,12.08
287,1705641111,1,146,8,40.14
247,1705641071,2,186,13,14.72
315,1705641139,13,112,4,27.9
236,1705641060,7,142,3,77.62
318,1705641142,10,178,9,10.54
247,1705641071,2,139,4,47.03
367,1705641191,8,295,4,24.29
344,1705641168,3,116,2,12.08
347,1705641171,12,281,1,22.01
333,1705641157,6,202,14,74.98
239,1705641063,3,156,3,24.27
365,1705641189,14,159,8,57.29
395,1705641219,15,184,9,60.33
264,1705641088,15,288,13,31.25
402,1705641226,10,194,2,94.84
302,1705641126,6,184,7,60.33
386,1705641210,10,240,14,81.07
291,1705641115,2,152,2,2.47
356,1705641180,7,176,6,16.01
407,1705641231,15,230,12,61.98
295,1705641119,2,136,6,2.48
400,1705641224,1,228,3,6.13
344,1705641168,3,298,12,20.58
363,1705641187,15,137,12,29.89
247,1705641071,2,259,1,45.45
227,1705641051,1,169,7,10.11
393,1705641217,15,250,13,62.25
270,1705641094,1,219,8,97.2
378,1705641202,5,288,1,31.25
300,1705641124,11,269,5,38.28
325,1705641149,5,176,8,16.01
227,1705641051,1,216,2,17.93
288,1705641112,9,218,4,21.51
292,1705641116,7,260,8,32.64
303,1705641127,8,193,2,16.51
370,1705641194,3,243,6,27.51
256,1705641080,12,192,2,57.81
331,1705641155,15,237,5,27.79
337,1705641161,6,299,9,74.39
361,1705641185,12,128,13,45.02
323,1705641147,3,205,15,52.16
374,1705641198,12,113,10,71.29
249,1705641073,11,116,7,12.08
411,1705641235,7,265,10,76.64
288,1705641112,9,298,8,20.58
409,1705641233,14,222,5,52.18
399,1705641223,9,176,3,16.01
306,1705641130,3,200,5,59.88
402,1705641226,10,264,12,44.81
251,1705641075,5,207,13,43.09
261,1705641085,6,139,8,47.03
403,1705641227,5,232,9,91.34
384,1705641208,12,273,10,63.76
224,1705641048,2,278,13,60.57
249,1705641073,11,136,2,2.48
244,1705641068,7,181,13,60.26
308,1705641132,10,132,6,36.48
241,1705641065,7,263,11,52.9
343,1705641167,7,251,6,44.57
264,1705641088,15,162,9,68.26
239,1705641063,3,212,9,94.17
407,1705641231,15,119,10,68.37
356,1705641180,7,163,10,63.61
352,1705641176,15,283,8,35.18
309,1705641133,2,155,14,87.86
341,1705641165,7,105,8,81.99
278,1705641102,13,226,12,92.99
393,1705641217,15,151,2,53.14
287,1705641111,1,160,12,11.17
259,1705641083,15,213,8,99.12
362,1705641186,10,204,12,16.58
291,1705641115,2,194,13,94.84
393,1705641217,15,119,14,68.37
379,1705641203,9,277,6,79.33
240,1705641064,5,208,3,48.64
320,1705641144,15,285,3,92.81
355,1705641179,9,227,3,23.88
379,1705641203,9,295,10,24.29
252,1705641076,2,184,4,60.33
348,1705641172,13,144,6,75.84
350,1705641174,12,254,14,9.94
280,1705641104,10,292,14,43.16
261,1705641085,6,287,12,63.56
329,1705641153,13,201,6,63.33
385,1705641209,4,258,9,59.17
384,1705641208,12,211,2,40.94
246,1705641070,7,164,8,95.11
387,1705641211,8,155,1,87.86
280,1705641104,10,288,1,31.25
240,1705641064,5,212,8,94.17
357,1705641181,5,103,14,94.95
371,1705641195,9,151,9,53.14
386,1705641210,10,190,5,58.29
249,1705641073,11,291,4,7.22
303,1705641127,8,280,9,50.18
402,1705641226,10,100,14,69.64
237,1705641061,11,286,7,58.95
255,1705641079,5,141,13,99.39
392,1705641216,10,120,3,21.89
406,1705641230,1,297,10,60.9
402,1705641226,10,101,10,55.16
269,1705641093,15,223,2,92.83
345,1705641169,10,284,3,78.13
362,1705641186,10,245,13,69.18
258,1705641082,2,283,6,35.18
259,1705641083,15,130,10,92.68
244,1705641068,7,172,4,53.87
233,1705641057,3,242,7,94.06
243,1705641067,12,114,5,1.91
284,1705641108,8,190,6,58.29
368,1705641192,1,298,9,20.58
383,1705641207,13,215,12,39.8
291,1705641115,2,138,14,39.73
316,1705641140,7,188,4,31.81
284,1705641108,8,176,5,16.01
386,1705641210,10,119,4,68.37
375,1705641199,5,199,10,62.93
262,1705641086,3,233,13,18.99
277,1705641101,13,190,8,58.29
310,1705641134,4,263,6,52.9
259,1705641083,15,114,14,1.91
329,1705641153,13,110,8,24.35
302,1705641126,6,222,15,52.18
226,1705641050,13,238,2,40.69
277,1705641101,13,229,4,54.4
282,1705641106,14,293,7,21.49
391,1705641215,11,277,13,79.33
349,1705641173,10,145,13,15.03
250,1705641074,15,239,14,61.14
289,1705641113,11,206,9,28.95
377,1705641201,1,250,11,62.25
316,1705641140,7,228,15,6.13
339,1705641163,9,131,13,48.12
399,1705641223,9,291,15,7.22
260,1705641084,8,252,6,11.98
232,1705641056,12,287,6,63.56
403,1705641227,5,242,6,94.06
317,1705641141,11,180,4,98.82
243,1705641067,12,204,3,16.58
392,1705641216,10,112,6,27.9
242,1705641066,8,240,13,81.07
275,1705641099,7,275,14,68.2
314,1705641138,8,218,2,21.51
368,1705641192,1,175,9,19.55
250,1705641074,15,218,8,21.51
365,1705641189,14,148,2,37.01
285,1705641109,1,224,7,77.92
379,1705641203,9,197,10,99.46
270,1705641094,1,271,10,47.14
316,1705641140,7,263,6,52.9
363,1705641187,15,255,5,59.6
283,1705641107,5,220,15,86.17
368,1705641192,1,206,13,28.95
376,1705641200,3,245,12,69.18
232,1705641056,12,268,4,51.51
400,1705641224,1,191,5,90.22
349,1705641173,10,120,2,21.89
322,1705641146,9,210,4,92.41
308,1705641132,10,112,5,27.9
243,1705641067,12,179,5,76.73
325,1705641149,5,269,15,38.28
389,1705641213,15,293,2,21.49
411,1705641235,7,194,4,94.84
267,1705641091,6,291,15,7.22
273,1705641097,11,143,14,21.62
346,1705641170,1,253,6,31.54
330,1705641154,7,218,4,21.51
310,1705641134,4,166,10,12.77
397,1705641221,13,219,5,97.2
283,1705641107,5,296,7,69.3
366,1705641190,12,170,11,21.54
374,1705641198,12,239,13,61.14
298,1705641122,12,278,11,60.57
266,1705641090,8,105,6,81.99
405,1705641229,10,101,10,55.16
314,1705641138,8,128,14,45.02
289,1705641113,11,201,11,63.33
376,1705641200,3,150,7,46.91
341,1705641165,7,205,4,52.16
398,1705641222,8,159,4,57.29
392,1705641216,10,244,3,88.19
273,1705641097,11,157,6,16.61
315,1705641139,13,127,3,53.22
288,1705641112,9,114,9,1.91
272,1705641096,11,135,4,90.44
341,1705641165,7,230,9,61.98
349,1705641173,10,232,14,91.34
301,1705641125,15,270,14,17.63
335,1705641159,6,148,15,37.01
228,1705641052,14,140,14,98.17
319,1705641143,12,299,3,74.39
265,1705641089,10,173,5,23.96
337,1705641161,6,273,4,63.76
342,1705641166,15,260,6,32.64
245,1705641069,9,158,12,56.57
291,1705641115,2,202,15,74.98
285,1705641109,1,293,12,21.49
387,1705641211,8,149,3,77.47
316,1705641140,7,141,5,99.39
262,1705641086,3,268,9,51.51
232,1705641056,12,168,6,50.13
238,1705641062,15,288,5,31.25
278,1705641102,13,250,1,62.25
395,1705641219,15,279,11,18.04
308,1705641132,10,254,15,9.94
376,1705641200,3,146,7,40.14
380,1705641204,2,185,15,35.01
287,1705641111,1,275,4,68.2
414,1705641238,11,294,14,14.84
229,1705641053,8,139,4,47.03
288,1705641112,9,295,4,24.29
386,1705641210,10,117,9,71.49
295,1705641119,2,146,9,40.14
315,1705641139,13,280,12,50.18
283,1705641107,5,119,7,68.37
282,1705641106,14,203,9,4.81
291,1705641115,2,177,5,26.79
255,1705641079,5,256,5,5.49
405,1705641229,10,272,5,59.02
386,1705641210,10,269,6,38.28
362,1705641186,10,126,10,15.91
278,1705641102,13,156,7,24.27
222,1705641046,3,278,4,60.57
261,1705641085,6,176,2,16.01
266,1705641090,8,228,15,6.13
223,1705641047,7,260,15,32.64
321,1705641145,15,270,12,17.63
322,1705641146,9,187,2,58.47
319,1705641143,12,284,1,78.13
384,1705641208,12,182,2,55.13
237,1705641061,11,179,12,76.73
340,1705641164,4,165,4,9.18
373,1705641197,8,147,2,83.13
371,1705641195,9,130,8,92.68
406,1705641230,1,174,14,86.49
294,1705641118,13,157,9,16.61
336,1705641160,7,205,5,52.16
275,1705641099,7,128,12,45.02
352,1705641176,15,241,8,67.22
281,1705641105,6,127,10,53.22
365,1705641189,14,199,8,62.93
244,1705641068,7,159,5,57.29
372,1705641196,14,292,8,43.16
321,1705641145,15,224,12,77.92
259,1705641083,15,229,4,54.4
359,1705641183,5,197,3,99.46
265,1705641089,10,144,4,75.84
395,1705641219,15,294,10,14.84
229,1705641053,8,274,6,43.45
405,1705641229,10,174,1,86.49
280,1705641104,10,262,15,43.26
288,1705641112,9,248,7,19.71
381,1705641205,6,286,10,58.95
294,1705641118,13,108,5,11.5
414,1705641238,11,291,12,7.22
280,1705641104,10,296,2,69.3
406,1705641230,1,284,8,78.13
414,1705641238,11,101,3,55.16
296,1705641120,1,267,14,63.67
287,1705641111,1,162,4,68.26
354,1705641178,5,236,9,99.75
290,1705641114,15,245,12,69.18
304,1705641128,1,234,3,55.11
342,1705641166,15,248,7,19.71
276,1705641100,13,104,1,29.3
262,1705641086,3,249,7,99.14
228,1705641052,14,188,3,31.81
339,1705641163,9,134,3,32.75
232,1705641056,12,262,15,43.26
238,1705641062,15,239,4,61.14
354,1705641178,5,288,9,31.25
383,1705641207,13,262,1,43.26
394,1705641218,6,233,11,18.99
277,1705641101,13,211,6,40.94
223,1705641047,7,184,1,60.33
322,1705641146,9,282,2,93.91
270,1705641094,1,217,9,35.44
244,1705641068,7,149,4,77.47
316,1705641140,7,182,2,55.13
280,1705641104,10,131,9,48.12
247,1705641071,2,235,12,14.38
343,1705641167,7,253,4,31.54
351,1705641175,13,175,1,19.55
308,1705641132,10,288,7,31.25
290,1705641114,15,200,11,59.88
379,1705641203,9,224,7,77.92
340,1705641164,4,114,15,1.91
222,1705641046,3,225,4,30.48
291,1705641115,2,186,10,14.72
227,1705641051,1,119,12,68.37
379,1705641203,9,100,2,69.64
386,1705641210,10,259,8,45.45
402,1705641226,10,265,10,76.64
337,1705641161,6,156,10,24.27
227,1705641051,1,293,3,21.49
303,1705641127,8,103,9,94.95
295,1705641119,2,296,5,69.3
353,1705641177,2,136,2,2.48
314,1705641138,8,128,1,45.02
263,1705641087,3,155,2,87.86
338,1705641162,9,122,7,20.53
321,1705641145,15,121,3,92.92
285,1705641109,1,151,2,53.14
354,1705641178,5,164,5,95.11
324,1705641148,2,250,6,62.25
369,1705641193,7,127,5,53.22
385,1705641209,4,113,1,71.29
378,1705641202,5,195,14,68.87
348,1705641172,13,258,8,59.17
251,1705641075,5,183,2,62.98
329,1705641153,13,271,12,47.14
257,1705641081,1,279,13,18.04
300,1705641124,11,244,10,88.19
244,1705641068,7,293,6,21.49
285,1705641109,1,233,5,18.99
355,1705641179,9,205,14,52.16
254,1705641078,6,267,1,63.67
249,1705641073,11,250,15,62.25
310,1705641134,4,180,10,98.82
383,1705641207,13,266,14,62.93
227,1705641051,1,229,10,54.4
228,1705641052,14,195,1,68.87
293,1705641117,6,159,10,57.29
303,1705641127,8,117,1,71.49
365,1705641189,14,195,3,68.87
305,1705641129,3,198,10,24.14
396,1705641220,13,231,1,22.48
232,1705641056,12,284,5,78.13
284,1705641108,8,101,12,55.16
239,1705641063,3,261,1,74.34
232,1705641056,12,181,15,60.26
395,1705641219,15,251,11,44.57
272,1705641096,11,221,3,21.94
254,1705641078,6,285,8,92.81
291,1705641115,2,137,6,29.89
278,1705641102,13,259,6,45.45
274,1705641098,11,125,12,73.09
380,1705641204,2,225,1,30.48
384,1705641208,12,135,13,90.44
245,1705641069,9,217,2,35.44
303,1705641127,8,254,6,9.94
233,1705641057,3,119,9,68.37
295,1705641119,2,293,3,21.49
281,1705641105,6,215,11,39.8
373,1705641197,8,258,3,59.17
397,1705641221,13,262,4,43.26
230,1705641054,13,191,4,90.22
228,1705641052,14,281,3,22.01
326,1705641150,2,288,4,31.25
242,1705641066,8,192,7,57.81
289,1705641113,11,181,1,60.26
381,1705641205,6,158,5,56.57
269,1705641093,15,190,5,58.29
355,1705641179,9,249,4,99.14
266,1705641090,8,168,9,50.13
297,1705641121,4,102,5,43.45
229,1705641053,8,199,4,62.93
403,1705641227,5,207,1,43.09
332,1705641156,14,285,2,92.81
410,1705641234,14,245,6,69.18
352,1705641176,15,141,9,99.39
296,1705641120,1,284,10,78.13
320,1705641144,15,266,4,62.93
338,1705641162,9,276,10,75.72
353,1705641177,2,258,8,59.17
328,1705641152,3,252,7,11.98
397,1705641221,13,187,4,58.47
348,1705641172,13,288,15,31.25
326,1705641150,2,265,7,76.64
302,1705641126,6,264,6,44.81
393,1705641217,15,173,6,23.96
329,1705641153,13,186,1,14.72
301,1705641125,15,195,5,68.87
408,1705641232,10,177,6,26.79
327,1705641151,13,168,15,50.13
306,1705641130,3,173,3,23.96
412,1705641236,9,157,2,16.61
414,1705641238,11,191,13,90.22
363,1705641187,15,104,7,29.3
235,1705641059,13,216,13,17.93
378,1705641202,5,208,2,48.64
301,1705641125,15,193,10,16.51
237,1705641061,11,229,11,54.4
330,1705641154,7,165,9,9.18
389,1705641213,15,224,6,77.92
405,1705641229,10,130,14,92.68
294,1705641118,13,188,15,31.81
250,1705641074,15,206,10,28.95
351,1705641175,13,266,14,62.93
304,1705641128,1,187,5,58.47
372,1705641196,14,182,14,55.13
291,1705641115,2,189,3,24.4
328,1705641152,3,146,6,40.14
270,1705641094,1,245,10,69.18
285,1705641109,1,158,15,56.57
350,1705641174,12,289,1,40.19
222,1705641046,3,244,3,88.19
233,1705641057,3,213,10,99.12
251,1705641075,5,218,14,21.51
407,1705641231,15,230,2,61.98
255,1705641079,5,133,13,62.51
244,1705641068,7,196,2,68.38
248,1705641072,5,269,1,38.28
227,1705641051,1,294,2,14.84
310,1705641134,4,139,6,47.03
274,1705641098,11,233,10,18.99
276,1705641100,13,146,2,40.14
372,1705641196,14,173,13,23.96
234,1705641058,14,187,8,58.47
237,1705641061,11,181,12,60.26
327,1705641151,13,195,2,68.87
365,1705641189,14,230,8,61.98
232,1705641056,12,167,14,88.11
412,1705641236,9,299,15,74.39
267,1705641091,6,129,2,1.88
406,1705641230,1,208,12,48.64
385,1705641209,4,180,4,98.82
381,1705641205,6,142,15,77.62
383,1705641207,13,153,4,82.86
265,1705641089,10,229,7,54.4
395,1705641219,15,199,3,62.93
318,1705641142,10,226,5,92.99
391,1705641215,11,148,1,37.01
368,1705641192,1,249,15,99.14
256,1705641080,12,123,13,66.49
368,1705641192,1,118,1,75.8
288,1705641112,9,106,2,49.96
392,1705641216,10,234,2,55.11
340,1705641164,4,267,14,63.67
243,1705641067,12,152,10,2.47
283,1705641107,5,196,12,68.38
274,1705641098,11,280,7,50.18
262,1705641086,3,140,8,98.17
255,1705641079,5,181,15,60.26
394,1705641218,6,196,15,68.38
348,1705641172,13,255,4,59.6
282,1705641106,14,127,12,53.22
368,1705641192,1,221,4,21.94
302,1705641126,6,218,3,21.51
337,1705641161,6,117,1,71.49
286,1705641110,14,290,3,70.85
374,1705641198,12,205,1,52.16
225,1705641049,4,187,7,58.47
350,1705641174,12,130,4,92.68
223,1705641047,7,268,11,51.51
296,1705641120,1,262,9,43.26
267,1705641091,6,288,6,31.25
299,1705641123,12,158,9,56.57
225,1705641049,4,275,11,68.2
252,1705641076,2,170,8,21.54
364,1705641188,14,271,11,47.14
247,1705641071,2,197,11,99.46
385,1705641209,4,222,2,52.18
251,1705641075,5,100,4,69.64
231,1705641055,7,113,5,71.29
373,1705641197,8,171,15,2.3
253,1705641077,3,276,13,75.72
317,1705641141,11,186,12,14.72
385,1705641209,4,227,6,23.88
398,1705641222,8,122,4,20.53
243,1705641067,12,225,2,30.48
254,1705641078,6,148,3,37.01
324,1705641148,2,223,7,92.83
291,1705641115,2,118,3,75.8
281,1705641105,6,195,4,68.87
281,1705641105,6,279,4,18.04
226,1705641050,13,115,12,18.96
345,1705641169,10,226,1,92.99
336,1705641160,7,176,1,16.01
359,1705641183,5,178,9,10.54
237,1705641061,11,112,1,27.9
402,1705641226,10,289,13,40.19
366,1705641190,12,102,12,43.45
311,1705641135,11,203,13,4.81
243,1705641067,12,299,12,74.39
411,1705641235,7,277,6,79.33
345,1705641169,10,278,14,60.57
254,1705641078,6,266,10,62.93
296,1705641120,1,248,7,19.71
248,1705641072,5,214,8,1.54
230,1705641054,13,212,3,94.17
333,1705641157,6,263,6,52.9
321,1705641145,15,266,3,62.93
278,1705641102,13,180,9,98.82
388,1705641212,7,282,3,93.91
358,1705641182,14,159,4,57.29
350,1705641174,12,245,2,69.18
398,1705641222,8,230,12,61.98
329,1705641153,13,262,4,43.26
405,1705641229,10,202,14,74.98
227,1705641051,1,115,10,18.96
303,1705641127,8,156,5,24.27
321,1705641145,15,236,5,99.75
403,1705641227,5,154,10,99.99
253,1705641077,3,206,10,28.95
348,1705641172,13,281,4,22.01
229,1705641053,8,139,11,47.03
223,1705641047,7,221,15,21.94
366,1705641190,12,280,4,50.18
296,1705641120,1,240,15,81.07
224,1705641048,2,134,15,32.75
326,1705641150,2,295,2,24.29
244,1705641068,7,119,7,68.37
409,1705641233,14,212,2,94.17
391,1705641215,11,252,9,11.98
285,1705641109,1,293,11,21.49
296,1705641120,1,160,6,11.17
335,1705641159,6,104,7,29.3
323,1705641147,3,107,1,94.96
336,1705641160,7,228,3,6.13
395,1705641219,15,139,4,47.03
313,1705641137,7,262,3,43.26
276,1705641100,13,172,14,53.87
251,1705641075,5,125,6,73.09
395,1705641219,15,257,4,22.5
321,1705641145,15,189,5,24.4
262,1705641086,3,205,9,52.16
318,1705641142,10,271,13,47.14
263,1705641087,3,268,5,51.51
223,1705641047,7,287,5,63.56
326,1705641150,2,170,4,21.54
288,1705641112,9,176,13,16.01
221,1705641045,13,214,7,1.54
223,1705641047,7,226,4,92.99
356,1705641180,7,175,11,19.55
287,1705641111,1,140,4,98.17
278,1705641102,13,196,9,68.38
309,1705641133,2,279,8,18.04
397,1705641221,13,292,3,43.16
234,1705641058,14,247,12,83.07
342,1705641166,15,172,15,53.87
365,1705641189,14,176,5,16.01
244,1705641068,7,230,10,61.98
385,1705641209,4,121,13,92.92
330,1705641154,7,106,12,49.96
315,1705641139,13,282,5,93.91
227,1705641051,1,113,2,71.29
376,1705641200,3,147,8,83.13
387,1705641211,8,202,3,74.98
229,1705641053,8,115,3,18.96
371,1705641195,9,188,7,31.81
334,1705641158,6,191,1,90.22
400,1705641224,1,239,7,61.14
258,1705641082,2,191,14,90.22
353,1705641177,2,215,4,39.8
228,1705641052,14,245,1,69.18
288,1705641112,9,188,3,31.81
267,1705641091,6,170,1,21.54
402,1705641226,10,250,2,62.25
262,1705641086,3,162,6,68.26
403,1705641227,5,272,5,59.02
339,1705641163,9,181,7,60.26
369,1705641193,7,237,14,27.79
362,1705641186,10,262,12,43.26
403,1705641227,5,145,6,15.03
227,1705641051,1,228,14,6.13
229,1705641053,8,165,5,9.18
328,1705641152,3,215,5,39.8
305,1705641129,3,158,11,56.57
287,1705641111,1,108,4,11.5
347,1705641171,12,230,4,61.98
224,1705641048,2,221,5,21.94
344,1705641168,3,271,1,47.14
350,1705641174,12,182,3,55.13
265,1705641089,10,217,9,35.44
370,1705641194,3,158,13,56.57
279,1705641103,5,253,6,31.54
414,1705641238,11,281,10,22.01
296,1705641120,1,205,11,52.16
244,1705641068,7,273,12,63.76
273,1705641097,11,187,12,58.47
242,1705641066,8,264,14,44.81
327,1705641151,13,280,7,50.18
333,1705641157,6,138,13,39.73
283,1705641107,5,193,12,16.51
353,1705641177,2,279,12,18.04
227,1705641051,1,207,1,43.09
379,1705641203,9,150,3,46.91
409,1705641233,14,259,3,45.45
224,1705641048,2,259,13,45.45
223,1705641047,7,101,3,55.16
235,1705641059,13,159,1,57.29
275,1705641099,7,227,11,23.88
297,1705641121,4,220,9,86.17
242,1705641066,8,170,13,21.54
381,1705641205,6,141,7,99.39
324,1705641148,2,135,11,90.44
280,1705641104,10,127,5,53.22
305,1705641129,3,263,6,52.9
384,1705641208,12,116,1,12.08
392,1705641216,10,218,10,21.51
266,1705641090,8,232,6,91.34
401,1705641225,6,269,5,38.28
302,1705641126,6,280,1,50.18
274,1705641098,11,222,8,52.18
306,1705641130,3,221,2,21.94
351,1705641175,13,100,5,69.64
268,1705641092,12,208,10,48.64
313,1705641137,7,231,6,22.48
408,1705641232,10,133,7,62.51
304,1705641128,1,107,12,94.96
264,1705641088,15,240,14,81.07
264,1705641088,15,240,8,81.07
233,1705641057,3,118,1,75.8
248,1705641072,5,103,3,94.95
377,1705641201,1,182,1,55.13
392,1705641216,10,263,14,52.9
312,1705641136,13,155,15,87.86
385,1705641209,4,244,7,88.19
326,1705641150,2,269,3,38.28
318,1705641142,10,196,15,68.38
373,1705641197,8,179,4,76.73
358,1705641182,14,275,13,68.2
257,1705641081,1,299,12,74.39
265,1705641089,10,285,15,92.81
305,1705641129,3,293,8,21.49
307,1705641131,12,266,15,62.93
343,1705641167,7,104,14,29.3
359,1705641183,5,251,9,44.57
350,1705641174,12,254,3,9.94
404,1705641228,5,142,10,77.62
258,1705641082,2,103,10,94.95
391,1705641215,11,242,1,94.06
310,1705641134,4,122,8,20.53
256,1705641080,12,238,14,40.69
370,1705641194,3,213,9,99.12
291,1705641115,2,288,8,31.25
278,1705641102,13,178,14,10.54
251,1705641075,5,221,3,21.94
296,1705641120,1,219,9,97.2
265,1705641089,10,135,8,90.44
412,1705641236,9,222,4,52.18
376,1705641200,3,124,7,72.69
332,1705641156,14,283,9,35.18
387,1705641211,8,191,1,90.22
244,1705641068,7,105,8,81.99
378,1705641202,5,102,5,43.45
398,1705641222,8,164,8,95.11
330,1705641154,7,148,2,37.01
224,1705641048,2,224,13,77.92
255,1705641079,5,267,10,63.67
224,1705641048,2,272,6,59.02
314,1705641138,8,199,14,62.93
236,1705641060,7,148,10,37.01
248,1705641072,5,141,4,99.39
397,1705641221,13,204,11,16.58
235,1705641059,13,278,4,60.57
306,1705641130,3,214,7,1.54
314,1705641138,8,269,9,38.28
304,1705641128,1,239,10,61.14
268,1705641092,12,111,14,16.6
373,1705641197,8,221,7,21.94
405,1705641229,10,111,9,16.6
381,1705641205,6,254,5,9.94
377,1705641201,1,119,10,68.37
291,1705641115,2,292,14,43.16
299,1705641123,12,106,11,49.96
334,1705641158,6,161,4,30.31
326,1705641150,2,162,8,68.26
343,1705641167,7,275,8,68.2
369,1705641193,7,264,6,44.81
331,1705641155,15,271,10,47.14
300,1705641124,11,204,4,16.58
364,1705641188,14,240,8,81.07
338,1705641162,9,137,11,29.89
292,1705641116,7,188,2,31.81
316,1705641140,7,132,10,36.48
290,1705641114,15,151,4,53.14
239,1705641063,3,117,12,71.49
355,1705641179,9,262,15,43.26
224,1705641048,2,216,7,17.93
302,1705641126,6,159,4,57.29
242,1705641066,8,282,8,93.91
272,1705641096,11,138,6,39.73
354,1705641178,5,134,5,32.75
336,1705641160,7,294,7,14.84
394,1705641218,6,116,1,12.08
382,1705641206,3,295,13,24.29
337,1705641161,6,282,5,93.91
251,1705641075,5,143,1,21.62
344,1705641168,3,210,6,92.41
410,1705641234,14,133,2,62.51
393,1705641217,15,101,7,55.16
411,1705641235,7,213,3,99.12
273,1705641097,11,279,10,18.04
380,1705641204,2,170,13,21.54
338,1705641162,9,134,9,32.75
391,1705641215,11,146,3,40.14
243,1705641067,12,263,9,52.9
400,1705641224,1,197,3,99.46
280,1705641104,10,159,3,57.29
409,1705641233,14,134,9,32.75
278,1705641102,13,105,1,81.99
321,1705641145,15,287,13,63.56
331,1705641155,15,223,6,92.83
244,1705641068,7,188,7,31.81
339,1705641163,9,132,7,36.48
242,1705641066,8,165,2,9.18
234,1705641058,14,282,9,93.91
249,1705641073,11,144,11,75.84
410,1705641234,14,175,9,19.55
223,1705641047,7,297,14,60.9
340,1705641164,4,277,6,79.33
293,1705641117,6,146,9,40.14
308,1705641132,10,143,8,21.62
303,1705641127,8,128,4,45.02
297,1705641121,4,288,2,31.25
397,1705641221,13,211,13,40.94
248,1705641072,5,275,1,68.2
255,1705641079,5,151,1,53.14
275,1705641099,7,160,9,11.17
325,1705641149,5,116,12,12.08
280,1705641104,10,146,15,40.14
358,1705641182,14,105,1,81.99
266,1705641090,8,110,13,24.35
314,1705641138,8,203,12,4.81
288,1705641112,9,198,13,24.14
376,1705641200,3,257,8,22.5
305,1705641129,3,272,5,59.02
383,1705641207,13,285,2,92.81
